Date,oil_price,oil_return,oil_lag_1,oil_lag_3
2022-03-18,104.6999969482422,0.016702209509034782,102.9800033569336,96.44000244140624
2022-03-21,112.12000274658205,0.07086920739842895,104.6999969482422,95.04000091552734
2022-03-22,111.76000213623048,-0.0032108508877336517,112.12000274658205,102.9800033569336
2022-03-23,114.93000030517578,0.028364335257270445,111.76000213623048,104.6999969482422
2022-03-24,112.33999633789062,-0.022535490824048265,114.93000030517578,112.12000274658205
2022-03-25,113.9000015258789,0.01388646287023354,112.33999633789062,111.76000213623048
2022-03-28,105.95999908447266,-0.06971029266933082,113.9000015258789,114.93000030517578
2022-03-29,104.23999786376952,-0.01623255224202047,105.95999908447266,112.33999633789062
2022-03-30,107.81999969482422,0.034343840218928,104.23999786376952,113.9000015258789
2022-03-31,100.27999877929688,-0.06993137578249586,107.81999969482422,105.95999908447266
2022-04-01,99.2699966430664,-0.010071820388164898,100.27999877929688,104.23999786376952
2022-04-04,103.27999877929688,0.04039490552869429,99.2699966430664,107.81999969482422
2022-04-05,101.95999908447266,-0.012780787281426842,103.27999877929688,100.27999877929688
2022-04-06,96.2300033569336,-0.05619846782061888,101.95999908447266,99.2699966430664
2022-04-07,96.02999877929688,-0.0020784014409193086,96.2300033569336,103.27999877929688
2022-04-08,98.26000213623048,0.023221945072172234,96.02999877929688,101.95999908447266
2022-04-11,94.29000091552734,-0.040403023960848494,98.26000213623048,96.2300033569336
2022-04-12,100.5999984741211,0.06692117400917996,94.29000091552734,96.02999877929688
2022-04-13,104.25,0.03628232188112657,100.5999984741211,98.26000213623048
2022-04-14,106.9499969482422,0.02589925130208348,104.25,94.29000091552734
2022-04-18,108.20999908447266,0.011781226481383023,106.9499969482422,100.5999984741211
2022-04-19,102.55999755859376,-0.05221330351798914,108.20999908447266,104.25
2022-04-20,102.75,0.0018525979517276525,102.55999755859376,106.9499969482422
2022-04-21,103.79000091552734,0.01012166341145826,102.75,108.20999908447266
2022-04-22,102.06999969482422,-0.016571935692562545,103.79000091552734,102.55999755859376
2022-04-25,98.54000091552734,-0.03458409708877341,102.06999969482422,102.75
2022-04-26,101.6999969482422,0.03206815509798644,98.54000091552734,103.79000091552734
2022-04-27,102.0199966430664,0.00314650643487302,101.6999969482422,102.06999969482422
2022-04-28,105.36000061035156,0.03273871865503697,102.0199966430664,98.54000091552734
2022-04-29,104.69000244140624,-0.006359132166514958,105.36000061035156,101.6999969482422
2022-05-02,105.16999816894533,0.004584924217646558,104.69000244140624,102.0199966430664
2022-05-03,102.41000366210938,-0.02624317347997185,105.16999816894533,105.36000061035156
2022-05-04,107.80999755859376,0.052729164177174326,102.41000366210938,104.69000244140624
2022-05-05,108.26000213623048,0.004174052386858973,107.80999755859376,105.16999816894533
2022-05-06,109.7699966430664,0.013947852180307585,108.26000213623048,102.41000366210938
2022-05-09,103.08999633789062,-0.060854518624946285,109.7699966430664,107.80999755859376
2022-05-10,99.76000213623048,-0.03230181705260382,103.08999633789062,108.26000213623048
2022-05-11,105.70999908447266,0.05964311167633052,99.76000213623048,109.7699966430664
2022-05-12,106.12999725341795,0.003973116758895001,105.70999908447266,103.08999633789062
2022-05-13,110.48999786376952,0.04108169907835513,106.12999725341795,99.76000213623048
2022-05-16,114.1999969482422,0.03357769170243796,110.48999786376952,105.70999908447266
2022-05-17,112.4000015258789,-0.015761781702840927,114.1999969482422,106.12999725341795
2022-05-18,109.58999633789062,-0.02500004581709292,112.4000015258789,110.48999786376952
2022-05-19,112.20999908447266,0.023907316672444834,109.58999633789062,114.1999969482422
2022-05-20,113.2300033569336,0.009090137071412485,112.20999908447266,112.4000015258789
2022-05-23,110.29000091552734,-0.02596487109638701,113.2300033569336,109.58999633789062
2022-05-24,109.7699966430664,-0.004714881386747027,110.29000091552734,112.20999908447266
2022-05-25,110.33000183105467,0.005101623440959102,109.7699966430664,113.2300033569336
2022-05-26,114.08999633789062,0.0340795290894087,110.33000183105467,110.29000091552734
2022-05-27,115.06999969482422,0.008589739577440358,114.08999633789062,109.7699966430664
2022-05-31,114.66999816894533,-0.0034761582249042133,115.06999969482422,110.33000183105467
2022-06-01,115.26000213623048,0.0051452339470337005,114.66999816894533,114.08999633789062
2022-06-02,116.87000274658205,0.013968424262639223,115.26000213623048,115.06999969482422
2022-06-03,118.87000274658205,0.017113031171366977,116.87000274658205,114.66999816894533
2022-06-06,118.5,-0.003112667098787325,118.87000274658205,115.26000213623048
2022-06-07,119.41000366210938,0.007679355798391407,118.5,116.87000274658205
2022-06-08,122.11000061035156,0.022611145343251815,119.41000366210938,118.87000274658205
2022-06-09,121.51000213623048,-0.004913589969061216,122.11000061035156,118.5
2022-06-10,120.66999816894533,-0.006913043803121521,121.51000213623048,119.41000366210938
2022-06-13,120.93000030517578,0.002154654348021312,120.66999816894533,122.11000061035156
2022-06-14,118.93000030517578,-0.01653849330152035,120.93000030517578,121.51000213623048
2022-06-15,115.30999755859376,-0.030438095831943568,118.93000030517578,120.66999816894533
2022-06-16,117.58999633789062,0.01977277623424012,115.30999755859376,120.93000030517578
2022-06-17,109.55999755859376,-0.06828811148376046,117.58999633789062,118.93000030517578
2022-06-21,110.6500015258789,0.009948922887682565,109.55999755859376,115.30999755859376
2022-06-22,106.19000244140624,-0.040307266362120786,110.6500015258789,117.58999633789062
2022-06-23,104.2699966430664,-0.01808085275635296,106.19000244140624,109.55999755859376
2022-06-24,107.62000274658205,0.032128188466172825,104.2699966430664,110.6500015258789
2022-06-27,109.56999969482422,0.018119279859469373,107.62000274658205,106.19000244140624
2022-06-28,111.76000213623048,0.01998724511733041,109.56999969482422,104.2699966430664
2022-06-29,109.77999877929688,-0.017716565131415063,111.76000213623048,107.62000274658205
2022-06-30,105.76000213623048,-0.036618661757760074,109.77999877929688,109.56999969482422
2022-07-01,108.43000030517578,0.025245821813676184,105.76000213623048,111.76000213623048
2022-07-05,99.5,-0.08235728377794271,108.43000030517578,109.77999877929688
2022-07-06,98.52999877929688,-0.009748755986966118,99.5,105.76000213623048
2022-07-07,102.7300033569336,0.042626658171838194,98.52999877929688,108.43000030517578
2022-07-08,104.79000091552734,0.02005254055561867,102.7300033569336,99.5
2022-07-11,104.08999633789062,-0.0066800703456525445,104.79000091552734,98.52999877929688
2022-07-12,95.83999633789062,-0.07925833692240081,104.08999633789062,102.7300033569336
2022-07-13,96.3000030517578,0.004799736346455807,95.83999633789062,104.79000091552734
2022-07-14,95.77999877929688,-0.005399836510715739,96.3000030517578,104.08999633789062
2022-07-15,97.58999633789062,0.018897448127604077,95.77999877929688,95.83999633789062
2022-07-18,102.5999984741211,0.05133725099121933,97.58999633789062,96.3000030517578
2022-07-19,104.22000122070312,0.01578950068883911,102.5999984741211,95.77999877929688
2022-07-20,102.26000213623048,-0.018806362133138133,104.22000122070312,97.58999633789062
2022-07-21,96.3499984741211,-0.05779389339573937,102.26000213623048,102.5999984741211
2022-07-22,94.6999969482422,-0.017125080975710305,96.3499984741211,104.22000122070312
2022-07-25,96.6999969482422,0.02111932486220769,94.6999969482422,102.26000213623048
2022-07-26,94.9800033569336,-0.017786904297724226,96.6999969482422,96.3499984741211
2022-07-27,97.26000213623048,0.024005039994878574,94.9800033569336,94.6999969482422
2022-07-28,96.41999816894533,-0.008636684647699067,97.26000213623048,96.6999969482422
2022-07-29,98.62000274658205,0.022816890887945362,96.41999816894533,94.9800033569336
2022-08-01,93.88999938964844,-0.0479619065625867,98.62000274658205,97.26000213623048
2022-08-02,94.41999816894533,0.005644890645886136,93.88999938964844,96.41999816894533
2022-08-03,90.66000366210938,-0.03982201418928444,94.41999816894533,98.62000274658205
2022-08-04,88.54000091552734,-0.02338410170909877,90.66000366210938,93.88999938964844
