Date,Close,High,Low,Open,Volume,return,lag_1,lag_2,lag_3,lag_5,lag_7,lag_10,rolling_mean_7,rolling_std_7,volatility_20,target,oil_price,oil_return,oil_lag_1,oil_lag_3,cpi,fed_rate,usd_index,usd_return,rate_change,cpi_change,real_rate
2019-01-08,1283.199951171875,1283.199951171875,1278.199951171875,1280.5,54,-0.0027977133351281,1286.800048828125,1282.699951171875,1291.800048828125,1278.300048828125,1277.300048828125,1253.800048828125,1283.3857247488838,4.594727863221651,0.0052641397190708,1289.300048828125,49.77999877929688,0.025968637873984,48.52000045776367,47.09000015258789,252.561,2.4,114.7281,0.0014428767453309,0.0,0.0,2.4
2019-01-09,1289.300048828125,1289.300048828125,1279.199951171875,1279.4000244140625,102,0.0047538169329566,1283.199951171875,1286.800048828125,1282.699951171875,1281.0,1279.9000244140625,1267.5,1284.7285853794642,4.776249306034512,0.0052277961848113,1284.699951171875,52.36000061035156,0.0518280814447846,49.77999877929688,47.959999084472656,252.561,2.4,114.1406,-0.0051208030116421,0.0,0.0,2.4
2019-01-10,1284.699951171875,1284.699951171875,1284.699951171875,1284.699951171875,0,-0.003567903111794,1289.300048828125,1283.199951171875,1286.800048828125,1291.800048828125,1278.300048828125,1269.199951171875,1285.642857142857,3.866497819408594,0.0053181708740996,1287.0999755859375,52.59000015258789,0.0043926573635459,52.36000061035156,48.52000045776367,252.561,2.4,114.0496,-0.0007972623238358,0.0,0.0,2.4
2019-01-11,1287.0999755859375,1291.199951171875,1286.300048828125,1291.199951171875,11,0.0018681594965994,1284.699951171875,1289.300048828125,1283.199951171875,1282.699951171875,1281.0,1277.300048828125,1286.5142822265625,3.290142658952616,0.0053178335627685,1289.0999755859375,51.59000015258789,-0.0190150218121037,52.59000015258789,49.77999877929688,252.561,2.4,114.0404,-8.066665731398803e-05,0.0,0.0,2.4
2019-01-14,1289.0999755859375,1293.9000244140625,1289.0999755859375,1292.4000244140625,7,0.0015538808468158,1287.0999755859375,1284.699951171875,1289.300048828125,1286.800048828125,1291.800048828125,1279.9000244140625,1286.128557477679,2.6663092095869545,0.0052690312487744,1286.199951171875,50.5099983215332,-0.0209343250215228,51.59000015258789,52.36000061035156,252.561,2.4,114.0404,0.0,0.0,0.0,2.4
2019-01-15,1286.199951171875,1292.699951171875,1286.199951171875,1290.0999755859375,3,-0.0022496505073195,1289.0999755859375,1287.0999755859375,1284.699951171875,1283.199951171875,1282.699951171875,1278.300048828125,1286.628557477679,2.2043511768827675,0.0051432325182527,1291.5999755859375,52.11000061035156,0.0316769420310245,50.5099983215332,52.59000015258789,252.561,2.4,114.3402,0.0026288929186497,0.0,0.0,2.4
2019-01-16,1291.5999755859375,1291.5999755859375,1291.5999755859375,1291.5999755859375,2,0.0041984330734443,1286.199951171875,1289.0999755859375,1287.0999755859375,1289.300048828125,1286.800048828125,1281.0,1287.3142613002233,2.902563386164917,0.0049481403759825,1291.0,52.310001373291016,0.003838049522105,52.11000061035156,51.59000015258789,252.561,2.4,114.137,-0.0017771527424299,0.0,0.0,2.4
2019-01-17,1291.0,1292.699951171875,1288.5,1291.5999755859375,10,-0.000464521211891,1291.5999755859375,1286.199951171875,1289.0999755859375,1284.699951171875,1283.199951171875,1291.800048828125,1288.4285539899554,2.533601843433793,0.0049727758389993,1281.300048828125,52.06999969482422,-0.0045880648473723,52.310001373291016,50.5099983215332,252.561,2.4,114.4115,0.0024050045121213,0.0,0.0,2.4
2019-01-18,1281.300048828125,1281.300048828125,1281.300048828125,1281.300048828125,3,-0.0075135175614833,1291.0,1291.5999755859375,1286.199951171875,1287.0999755859375,1289.300048828125,1282.699951171875,1287.2856968470985,3.63840750999496,0.0053738980764303,1282.5,53.79999923706055,0.0332244968768127,52.06999969482422,52.11000061035156,252.561,2.4,114.558,0.0012804656874527,0.0,0.0,2.4
2019-01-22,1282.5,1283.300048828125,1282.5,1282.5,7,0.0009365106736494,1281.300048828125,1291.0,1291.5999755859375,1289.0999755859375,1284.699951171875,1286.800048828125,1286.9714181082588,3.978137566506668,0.005031832252324,1283.0999755859375,52.56999969482422,-0.0228624453471931,53.79999923706055,52.310001373291016,252.561,2.4,114.7541,0.0017117966444943,0.0,0.0,2.4
2019-01-23,1283.0999755859375,1283.9000244140625,1278.699951171875,1281.699951171875,14,0.0004678172210039,1282.5,1281.300048828125,1291.0,1286.199951171875,1287.0999755859375,1283.199951171875,1286.3999895368304,4.235549883253313,0.004618870086595,1279.0999755859375,52.619998931884766,0.0009510982946698,52.56999969482422,52.06999969482422,252.561,2.4,114.5759,-0.0015528856921015,0.0,0.0,2.4
2019-01-24,1279.0999755859375,1279.0999755859375,1278.5,1279.0999755859375,1,-0.0031174499852775,1283.0999755859375,1282.5,1281.300048828125,1291.5999755859375,1289.0999755859375,1289.300048828125,1284.9714181082588,4.819299077896693,0.0040946254646134,1297.4000244140625,53.130001068115234,0.0096921730631476,52.619998931884766,53.79999923706055,252.561,2.4,114.617,0.0003587141798579,0.0,0.0,2.4
2019-01-25,1297.4000244140625,1297.4000244140625,1297.4000244140625,1297.4000244140625,0,0.0143069730102542,1279.0999755859375,1283.0999755859375,1282.5,1291.0,1286.199951171875,1284.699951171875,1286.571428571429,6.762575796911074,0.0051351060640093,1302.4000244140625,53.68999862670898,0.0105401382897734,53.130001068115234,52.56999969482422,252.561,2.4,114.0197,-0.005211268834466,0.0,0.0,2.4
2019-01-28,1302.4000244140625,1307.0999755859375,1298.4000244140625,1300.800048828125,54,0.0038538614967715,1297.4000244140625,1279.0999755859375,1283.0999755859375,1281.300048828125,1291.5999755859375,1287.0999755859375,1288.114292689732,8.972083945153587,0.0050285558112413,1308.199951171875,51.9900016784668,-0.0316631959717818,53.68999862670898,52.619998931884766,252.561,2.4,114.0522,0.0002850384626515,0.0,0.0,2.4
2019-01-29,1308.199951171875,1308.199951171875,1308.199951171875,1308.199951171875,213607,0.0044532606335152,1302.4000244140625,1297.4000244140625,1279.0999755859375,1282.5,1291.0,1289.0999755859375,1290.571428571429,11.802778590274263,0.0050838849324572,1309.9000244140625,53.310001373291016,0.0253894912908021,51.9900016784668,53.130001068115234,252.561,2.4,114.026,-0.0002297193741112,0.0,0.0,2.4
2019-01-30,1309.9000244140625,1323.4000244140625,1308.0999755859375,1310.4000244140625,54958,0.0012995515254869,1308.199951171875,1302.4000244140625,1297.4000244140625,1283.0999755859375,1281.300048828125,1286.199951171875,1294.6571393694196,12.95259562491792,0.0050535625505075,1319.699951171875,54.22999954223633,0.0172575153863387,53.310001373291016,53.68999862670898,252.561,2.4,114.0731,0.0004130636872292,0.0,0.0,2.4
2019-01-31,1319.699951171875,1325.4000244140625,1316.699951171875,1320.0,1970,0.0074814310826478,1309.9000244140625,1308.199951171875,1302.4000244140625,1279.0999755859375,1282.5,1291.5999755859375,1299.9714181082588,14.653064959608626,0.0052417907970046,1316.9000244140625,53.790000915527344,-0.0081135650087236,54.22999954223633,51.9900016784668,252.561,2.4,113.5504,-0.0045821495164065,0.0,0.0,2.4
2019-02-01,1316.9000244140625,1320.699951171875,1315.4000244140625,1320.300048828125,878,-0.0021216389038479,1319.699951171875,1309.9000244140625,1308.199951171875,1297.4000244140625,1283.0999755859375,1291.0,1304.7999965122767,13.705229106134247,0.005034667922448,1314.300048828125,55.2599983215332,0.0273284510315283,53.790000915527344,53.310001373291016,253.319,2.4,113.7548,0.0018000817258239,0.0,0.0030012551423219,2.3969987448576777
2019-02-04,1314.300048828125,1318.0999755859375,1308.300048828125,1318.0999755859375,675,-0.0019743150867465,1316.9000244140625,1319.699951171875,1309.9000244140625,1302.4000244140625,1279.0999755859375,1281.300048828125,1309.828578404018,7.955640521099661,0.0047279334905253,1314.199951171875,54.560001373291016,-0.0126673356768709,55.2599983215332,54.22999954223633,253.319,2.4,113.8766,0.0010707240485674,0.0,0.0,2.4
2019-02-05,1314.199951171875,1315.0999755859375,1311.0,1311.0999755859375,362,-7.616042952995894e-05,1314.300048828125,1316.9000244140625,1319.699951171875,1308.199951171875,1297.4000244140625,1282.5,1312.2285679408485,5.8320035688412375,0.0047128345274746,1309.5,53.65999984741211,-0.0164956287248094,54.560001373291016,53.790000915527344,253.319,2.4,114.0431,0.0014621089846378,0.0,0.0,2.4
2019-02-06,1309.5,1313.5,1305.0,1312.5,358,-0.003576283173412,1314.199951171875,1314.300048828125,1316.9000244140625,1309.9000244140625,1302.4000244140625,1283.0999755859375,1313.2428501674108,4.237078983331359,0.0047494892176876,1309.4000244140625,54.0099983215332,0.0065225209675057,53.65999984741211,55.2599983215332,253.319,2.4,114.2305,0.0016432383896967,0.0,0.0,2.4
2019-02-07,1309.4000244140625,1310.4000244140625,1302.199951171875,1302.9000244140625,203,-7.634638101372548e-05,1309.5,1314.199951171875,1314.300048828125,1319.699951171875,1308.199951171875,1279.0999755859375,1313.4142892020088,4.017623052653252,0.004672109817889,1313.699951171875,52.63999938964844,-0.0253656540355522,54.0099983215332,54.560001373291016,253.319,2.4,114.4339,0.0017806102573305,0.0,0.0,2.4
2019-02-08,1313.699951171875,1314.0,1307.800048828125,1309.5,122,0.0032838908489685,1309.4000244140625,1309.5,1314.199951171875,1316.9000244140625,1309.9000244140625,1297.4000244140625,1313.9571358816963,3.708470891013409,0.0045866235632936,1307.0,52.720001220703125,0.001519791641001,52.63999938964844,53.65999984741211,253.319,2.4,114.5003,0.0005802476364085,0.0,0.0,2.4
2019-02-11,1307.0,1313.4000244140625,1304.699951171875,1313.4000244140625,119,-0.0051000619783067,1313.699951171875,1309.4000244140625,1309.5,1314.300048828125,1319.699951171875,1302.4000244140625,1312.142857142857,3.533107671743531,0.0047875942566907,1309.199951171875,52.40999984741211,-0.0058801473086703,52.720001220703125,54.0099983215332,253.319,2.4,115.031,0.0046349223539152,0.0,0.0,2.4
2019-02-12,1309.199951171875,1312.0,1307.5999755859375,1310.0,109,0.0016832067114576,1307.0,1313.699951171875,1309.4000244140625,1314.199951171875,1316.9000244140625,1308.199951171875,1311.0428466796875,2.956828055395028,0.0047887841284263,1310.800048828125,53.09999847412109,0.0131654002808214,52.40999984741211,52.63999938964844,253.319,2.4,114.7297,-0.0026192939294625,0.0,0.0,2.4
2019-02-13,1310.800048828125,1316.0,1308.0999755859375,1311.5999755859375,143,0.0012221950167488,1309.199951171875,1307.0,1313.699951171875,1309.5,1314.300048828125,1309.9000244140625,1310.5428466796875,2.5870374902566624,0.0047356303664532,1309.800048828125,53.900001525878906,0.0150659712758318,53.09999847412109,52.720001220703125,253.319,2.4,114.9407,0.0018391053057753,0.0,0.0,2.4
2019-02-14,1309.800048828125,1311.800048828125,1301.5999755859375,1305.0,858,-0.00076289286142,1310.800048828125,1309.199951171875,1307.0,1309.4000244140625,1314.199951171875,1319.699951171875,1309.9142892020088,2.0235415207932266,0.004686663184099,1318.0999755859375,54.40999984741211,0.0094619351965758,53.900001525878906,52.40999984741211,253.319,2.4,115.1007,0.0013920221470722,0.0,0.0,2.4
2019-02-15,1318.0999755859375,1318.800048828125,1313.5999755859375,1313.5999755859375,190,0.0063367891650625,1309.800048828125,1310.800048828125,1309.199951171875,1313.699951171875,1309.5,1316.9000244140625,1311.142857142857,3.670524337076528,0.0048411397165546,1340.0999755859375,55.59000015258789,0.0216871955244437,54.40999984741211,53.09999847412109,253.319,2.4,114.9923,-0.0009417840204273,0.0,0.0,2.4
2019-02-19,1340.0999755859375,1340.0999755859375,1320.5,1320.9000244140625,390,0.0166906914554947,1318.0999755859375,1309.800048828125,1310.800048828125,1307.0,1309.4000244140625,1314.300048828125,1315.528564453125,11.413973422820565,0.0055596513572619,1343.300048828125,56.09000015258789,0.0089944234327676,55.59000015258789,53.900001525878906,253.319,2.4,114.57,-0.0036724198055,0.0,0.0,2.4
2019-02-20,1343.300048828125,1344.0,1338.0,1342.199951171875,581,0.0023879361991543,1340.0999755859375,1318.0999755859375,1309.800048828125,1309.199951171875,1313.699951171875,1314.199951171875,1319.7571498325892,15.407886040702907,0.0055509247784049,1323.5,56.91999816894531,0.0147976112337222,56.09000015258789,54.40999984741211,253.319,2.4,114.57,0.0,0.0,0.0,2.4
2019-02-21,1323.5,1334.9000244140625,1320.9000244140625,1331.300048828125,414,-0.0147398556602438,1343.300048828125,1340.0999755859375,1318.0999755859375,1310.800048828125,1307.0,1309.5,1322.114292689732,14.35727987144175,0.006735163477225,1329.199951171875,56.959999084472656,0.0007027567957507,56.91999816894531,55.59000015258789,253.319,2.4,114.5091,-0.0005315527625031,0.0,0.0,2.4
2019-02-22,1329.199951171875,1331.300048828125,1321.0,1324.199951171875,718,0.004306725479316,1323.5,1343.300048828125,1340.0999755859375,1309.800048828125,1309.199951171875,1309.4000244140625,1324.971435546875,13.310850173100103,0.0066673083124223,1325.9000244140625,57.2599983215332,0.0052668406229368,56.959999084472656,56.09000015258789,253.319,2.4,114.2716,-0.0020740709690321,0.0,0.0,2.4
2019-02-25,1325.9000244140625,1331.5999755859375,1325.5999755859375,1329.199951171875,185,-0.0024826413474535,1329.199951171875,1323.5,1343.300048828125,1318.0999755859375,1310.800048828125,1313.699951171875,1327.1285749162946,11.765300094788117,0.0060578906688208,1325.0999755859375,55.47999954223633,-0.031086252732695,57.2599983215332,56.91999816894531,253.319,2.4,114.1457,-0.0011017610674918,0.0,0.0,2.4
2019-02-26,1325.0999755859375,1325.5,1323.300048828125,1323.300048828125,939,-0.0006034005682129,1325.9000244140625,1329.199951171875,1323.5,1340.0999755859375,1309.800048828125,1307.0,1329.3142787388392,9.137195123760971,0.0060333591573879,1317.699951171875,55.5,0.0003604985207046,55.47999954223633,56.959999084472656,253.319,2.4,114.0687,-0.0006745764404616,0.0,0.0,2.4
2019-02-27,1317.699951171875,1327.9000244140625,1316.5,1327.699951171875,604,-0.0055845027170801,1325.0999755859375,1325.9000244140625,1329.199951171875,1343.300048828125,1318.0999755859375,1309.199951171875,1329.2571323939733,9.219898391274247,0.006137216083122,1312.800048828125,56.93999862670898,0.0259459212019634,55.5,57.2599983215332,253.319,2.4,114.0363,-0.0002840393552308,0.0,0.0,2.4
2019-02-28,1312.800048828125,1323.699951171875,1311.5,1321.0999755859375,141,-0.0037185266185919,1317.699951171875,1325.0999755859375,1325.9000244140625,1323.5,1340.0999755859375,1310.800048828125,1325.357142857143,9.63360507432697,0.0061998872770193,1296.4000244140625,57.220001220703125,0.0049175026474763,56.93999862670898,55.47999954223633,253.319,2.4,114.1991,0.0014276155925789,0.0,0.0,2.4
2019-03-01,1296.4000244140625,1312.199951171875,1288.9000244140625,1312.199951171875,110,-0.0124924008257785,1312.800048828125,1317.699951171875,1325.0999755859375,1329.199951171875,1343.300048828125,1309.800048828125,1318.6571393694196,11.248515361764431,0.0065518970773691,1284.800048828125,55.79999923706055,-0.0248165318655883,57.220001220703125,55.5,254.277,2.4,114.537,0.00295886745167,0.0,0.0037817929172307,2.396218207082769
2019-03-04,1284.800048828125,1287.0,1281.9000244140625,1285.5,28,-0.0089478365994172,1296.4000244140625,1312.800048828125,1317.699951171875,1325.9000244140625,1323.5,1318.0999755859375,1313.1285749162946,16.673675327247455,0.0067938687154731,1282.0,56.59000015258789,0.014157722694065,55.79999923706055,56.93999862670898,254.277,2.4,114.6925,0.0013576398892933,0.0,0.0,2.4
2019-03-05,1282.0,1287.0,1282.0,1287.0,114,-0.0021793654434236,1284.800048828125,1296.4000244140625,1312.800048828125,1325.0999755859375,1329.199951171875,1340.0999755859375,1306.3857247488838,18.53152960236781,0.0067952355292642,1284.9000244140625,56.560001373291016,-0.0005301074256226,56.59000015258789,57.220001220703125,254.277,2.4,114.804,0.0009721647012665,0.0,0.0,2.4
2019-03-06,1284.9000244140625,1287.0999755859375,1282.5999755859375,1287.0999755859375,14,0.0022621095273498,1282.0,1284.800048828125,1296.4000244140625,1317.699951171875,1325.9000244140625,1343.300048828125,1300.5285818917412,17.800702733005984,0.0068359705661732,1283.800048828125,56.220001220703125,-0.0060113179691053,56.560001373291016,55.79999923706055,254.277,2.4,114.9714,0.0014581373471307,0.0,0.0,2.4
2019-03-07,1283.800048828125,1284.5999755859375,1281.0,1281.0,11,-0.0008560787337824,1284.9000244140625,1282.0,1284.800048828125,1312.800048828125,1325.0999755859375,1323.5,1294.6285923549108,14.908674216572685,0.0068112196855781,1297.0,56.65999984741211,0.0078263717032249,56.220001220703125,56.59000015258789,254.277,2.4,115.4919,0.0045272128546751,0.0,0.0,2.4
2019-03-08,1297.0,1297.4000244140625,1291.5999755859375,1292.0999755859375,10,0.0102819369604512,1283.800048828125,1284.9000244140625,1282.0,1296.4000244140625,1317.699951171875,1329.199951171875,1291.6714564732142,11.148503708074731,0.0072615556871405,1288.800048828125,56.06999969482422,-0.0104129924845886,56.65999984741211,56.560001373291016,254.277,2.4,115.3599,-0.0011429372969014,0.0,0.0,2.4
2019-03-11,1288.800048828125,1291.0,1288.800048828125,1291.0,9,-0.0063222445426946,1297.0,1283.800048828125,1284.9000244140625,1284.800048828125,1312.800048828125,1325.9000244140625,1288.242885044643,6.127488096714827,0.0073190071445862,1296.300048828125,56.790000915527344,0.0128411133337242,56.06999969482422,56.220001220703125,254.277,2.4,115.2967,-0.0005478506829496,0.0,0.0,2.4
2019-03-12,1296.300048828125,1296.300048828125,1294.699951171875,1294.699951171875,1,0.0058193666324108,1288.800048828125,1297.0,1283.800048828125,1282.0,1296.4000244140625,1325.0999755859375,1288.2286028180804,6.10538286978579,0.0073984784189,1307.5,56.869998931884766,0.0014086637624186,56.790000915527344,56.65999984741211,254.277,2.4,114.939,-0.003102430511888,0.0,0.0,2.4
2019-03-13,1307.5,1307.5,1307.5,1307.5,0,0.0086399373216099,1296.300048828125,1288.800048828125,1297.0,1284.9000244140625,1284.800048828125,1317.699951171875,1291.4714529854912,9.216592160730183,0.0076597496949024,1293.4000244140625,58.2599983215332,0.0244416988879019,56.869998931884766,56.06999969482422,254.277,2.4,114.7372,-0.0017557139004166,0.0,0.0,2.4
2019-03-14,1293.4000244140625,1293.4000244140625,1293.4000244140625,1293.4000244140625,1,-0.0107839201422084,1307.5,1296.300048828125,1288.800048828125,1283.800048828125,1282.0,1312.800048828125,1293.1000279017858,8.217041221715768,0.0080179550212195,1301.800048828125,58.61000061035156,0.0060075918108806,58.2599983215332,56.790000915527344,254.277,2.4,114.79,0.0004601820508083,0.0,0.0,2.4
2019-03-15,1301.800048828125,1304.699951171875,1300.5,1300.9000244140625,26,0.0064945293455269,1293.4000244140625,1307.5,1296.300048828125,1297.0,1284.9000244140625,1296.4000244140625,1295.5143171037946,7.882124915484288,0.0081746712033855,1300.300048828125,58.52000045776367,-0.0015355767215603,58.61000061035156,56.869998931884766,254.277,2.4,114.5815,-0.0018163603101315,0.0,0.0,2.4
2019-03-18,1300.300048828125,1302.199951171875,1297.300048828125,1297.300048828125,8,-0.00115225068654,1301.800048828125,1293.4000244140625,1307.5,1288.800048828125,1283.800048828125,1284.800048828125,1297.8714599609375,6.049154883946685,0.0080260634311739,1305.0,59.09000015258789,0.0097402544491709,58.52000045776367,58.2599983215332,254.277,2.4,114.4375,-0.0012567473806853,0.0,0.0,2.4
2019-03-19,1305.0,1306.9000244140625,1304.800048828125,1306.9000244140625,20,0.0036145128011881,1300.300048828125,1301.800048828125,1293.4000244140625,1296.300048828125,1297.0,1282.0,1299.0143171037946,6.588720568036592,0.0070071383992797,1300.5,59.02999877929688,-0.0010154234749715,59.09000015258789,58.61000061035156,254.277,2.4,114.2324,-0.001792244675041,0.0,0.0,2.4
2019-03-20,1300.5,1300.699951171875,1300.5,1300.699951171875,2,-0.0034482758620689,1305.0,1300.300048828125,1301.800048828125,1307.5,1288.800048828125,1284.9000244140625,1300.6857386997767,4.80950202796755,0.006966756643781,1306.0999755859375,59.83000183105469,0.0135524829459827,59.02999877929688,58.52000045776367,254.277,2.41,114.1509,-0.0007134578280768,0.0100000000000002,0.0,2.41
2019-03-21,1306.0999755859375,1306.0999755859375,1306.0999755859375,1306.0999755859375,0,0.0043060173671183,1300.5,1305.0,1300.300048828125,1293.4000244140625,1296.300048828125,1283.800048828125,1302.085728236607,4.74601146628534,0.0063497239290823,1311.5999755859375,59.97999954223633,0.002507065127713,59.83000183105469,59.09000015258789,254.277,2.41,114.1684,0.0001533058434055,0.0,0.0,2.41
2019-03-22,1311.5999755859375,1311.5999755859375,1311.5999755859375,1311.5999755859375,0,0.0042110099554459,1306.0999755859375,1300.5,1305.0,1301.800048828125,1307.5,1297.0,1302.6714390345985,5.685550588302218,0.0063458324029365,1321.9000244140625,59.040000915527344,-0.0156718678540013,59.97999954223633,59.02999877929688,254.277,2.41,114.6856,0.0045301501991794,0.0,0.0,2.41
2019-03-25,1321.9000244140625,1322.9000244140625,1320.699951171875,1320.699951171875,19,0.0078530413387081,1311.5999755859375,1306.0999755859375,1300.5,1300.300048828125,1293.4000244140625,1288.800048828125,1306.7428676060267,7.76419737531035,0.0066040820220888,1314.300048828125,58.81999969482422,-0.003726307880955,59.040000915527344,59.83000183105469,254.277,2.4,114.4171,-0.0023411831999831,-0.0100000000000002,0.0,2.4
2019-03-26,1314.300048828125,1315.5999755859375,1314.300048828125,1315.5999755859375,1,-0.0057492816745398,1321.9000244140625,1311.5999755859375,1306.0999755859375,1305.0,1301.800048828125,1296.300048828125,1308.5285818917412,7.874586415358586,0.0067226601811044,1309.9000244140625,59.93999862670898,0.0190411244082904,58.81999969482422,59.97999954223633,254.277,2.4,114.6414,0.0019603713081348,0.0,0.0,2.4
2019-03-27,1309.9000244140625,1309.9000244140625,1309.9000244140625,1309.9000244140625,206263,-0.0033478081492773,1314.300048828125,1321.9000244140625,1311.5999755859375,1300.5,1300.300048828125,1307.5,1309.9000069754463,6.988813897569998,0.006649867360752,1289.800048828125,59.40999984741211,-0.0088421553460079,59.93999862670898,59.040000915527344,254.277,2.41,115.1243,0.0042122653770801,0.0100000000000002,0.0,2.41
2019-03-28,1289.800048828125,1311.0999755859375,1287.699951171875,1308.4000244140625,87798,-0.0153446638761065,1309.9000244140625,1314.300048828125,1321.9000244140625,1306.0999755859375,1305.0,1293.4000244140625,1307.7285853794642,10.328390202909604,0.0074291547641585,1293.0,59.29999923706055,-0.0018515504230615,59.40999984741211,58.81999969482422,254.277,2.41,115.2581,0.0011622220504272,0.0,0.0,2.41
2019-03-29,1293.0,1298.5,1286.0999755859375,1289.5999755859375,1265,0.0024809668558956,1289.800048828125,1309.9000244140625,1314.300048828125,1311.5999755859375,1300.5,1301.800048828125,1306.6571568080358,11.52314288368987,0.0069327838509222,1288.4000244140625,60.13999938964844,0.0141652641381977,59.29999923706055,59.93999862670898,254.277,2.43,115.1371,-0.001049817756843,0.02,0.0,2.43
2019-04-01,1288.4000244140625,1295.9000244140625,1285.699951171875,1291.800048828125,675,-0.0035575990610499,1293.0,1289.800048828125,1309.9000244140625,1321.9000244140625,1306.0999755859375,1300.300048828125,1304.1285923549108,13.447142797444174,0.0066708916341466,1290.0,61.59000015258789,0.0241104219763099,60.13999938964844,59.40999984741211,255.233,2.41,114.9362,-0.0017448763257021,-0.02,0.0037596794047436,2.4062403205952565
2019-04-02,1290.0,1290.9000244140625,1284.5,1286.300048828125,525,0.0012418313843676,1288.4000244140625,1293.0,1289.800048828125,1314.300048828125,1311.5999755859375,1305.0,1301.0428815569196,13.917005024630877,0.0066515534461481,1289.9000244140625,62.58000183105469,0.0160740652056192,61.59000015258789,59.29999923706055,255.233,2.41,115.1173,0.001575656755661,0.0,0.0,2.41
2019-04-03,1289.9000244140625,1293.0999755859375,1287.5,1291.4000244140625,172,-7.750045421506258e-05,1290.0,1288.4000244140625,1293.0,1309.9000244140625,1321.9000244140625,1300.5,1296.4714529854912,10.83939816895382,0.0066363810471775,1289.0,62.459999084472656,-0.0019175893747335,62.58000183105469,60.13999938964844,255.233,2.41,114.7211,-0.0034417068503169,0.0,0.0,2.41
2019-04-04,1289.0,1292.5999755859375,1279.5,1290.5999755859375,269,-0.0006977474199765,1289.9000244140625,1290.0,1288.4000244140625,1289.800048828125,1314.300048828125,1306.0999755859375,1292.8571602957588,7.653728007271429,0.0066351302037036,1290.4000244140625,62.09999847412109,-0.0057636986171692,62.459999084472656,61.59000015258789,255.233,2.41,114.9697,0.0021669945633366,0.0,0.0,2.41
2019-04-05,1290.4000244140625,1292.0,1283.5999755859375,1292.0,181,0.0010861322064099,1289.0,1289.9000244140625,1290.0,1293.0,1309.9000244140625,1311.5999755859375,1290.0714460100446,1.4568336252786516,0.0062061533786472,1297.0999755859375,63.08000183105469,0.0157810528343571,62.09999847412109,62.58000183105469,255.233,2.41,114.9726,2.5224037289772735e-05,0.0,0.0,2.41
2019-04-08,1297.0999755859375,1302.0999755859375,1291.800048828125,1292.199951171875,63,0.0051921505309311,1290.4000244140625,1289.0,1289.9000244140625,1288.4000244140625,1289.800048828125,1321.9000244140625,1291.114292689732,3.012420191417682,0.0061456869558179,1303.5,64.4000015258789,0.020925803051806,63.08000183105469,62.459999084472656,255.233,2.41,114.6893,-0.0024640653512227,0.0,0.0,2.41
2019-04-09,1303.5,1304.9000244140625,1298.5,1298.5,30,0.0049341026401388,1297.0999755859375,1290.4000244140625,1289.0,1290.0,1293.0,1314.300048828125,1292.614292689732,5.605769438319848,0.0061072058386049,1309.0999755859375,63.97999954223633,-0.0065217697778128,64.4000015258789,62.09999847412109,255.233,2.41,114.5321,-0.001370659686649,0.0,0.0,2.41
2019-04-10,1309.0999755859375,1309.0999755859375,1301.5,1304.0,66,0.0042961070854909,1303.5,1297.0999755859375,1290.4000244140625,1289.9000244140625,1288.4000244140625,1309.9000244140625,1295.571428571429,7.97237962247197,0.0058673343902493,1288.5999755859375,64.61000061035156,0.0098468438984489,63.97999954223633,63.08000183105469,255.233,2.41,114.4269,-0.0009185197861559,0.0,0.0,2.41
2019-04-11,1288.5999755859375,1307.0999755859375,1288.5999755859375,1307.0,420,-0.0156596137669504,1309.0999755859375,1303.5,1297.0999755859375,1289.0,1290.0,1289.800048828125,1295.3714250837054,8.15100557912445,0.0064178410337062,1290.5999755859375,63.58000183105469,-0.0159417856301932,64.61000061035156,64.4000015258789,255.233,2.41,114.6303,0.0017775540541604,0.0,0.0,2.41
2019-04-12,1290.5999755859375,1293.4000244140625,1289.199951171875,1293.4000244140625,607,0.0015520720455473,1288.5999755859375,1309.0999755859375,1303.5,1290.4000244140625,1289.9000244140625,1293.0,1295.4714181082588,8.076652219956545,0.0062405742337757,1286.800048828125,63.88999938964844,0.0048757085508974,63.58000183105469,63.97999954223633,255.233,2.41,114.3531,-0.0024182087981974,0.0,0.0,2.41
2019-04-15,1286.800048828125,1287.300048828125,1282.300048828125,1284.800048828125,523,-0.0029443102663064,1290.5999755859375,1288.5999755859375,1309.0999755859375,1297.0999755859375,1289.0,1288.4000244140625,1295.1571393694196,8.406504044225876,0.0062645612135657,1272.5999755859375,63.400001525878906,-0.0076693984731657,63.88999938964844,64.61000061035156,255.233,2.41,114.495,0.0012408933382654,0.0,0.0,2.41
2019-04-16,1272.5999755859375,1285.199951171875,1272.199951171875,1285.199951171875,643,-0.0110351823930371,1286.800048828125,1290.5999755859375,1288.5999755859375,1303.5,1290.4000244140625,1290.0,1292.6142752511162,12.006583272388257,0.0066049971833821,1272.199951171875,64.05000305175781,0.0102523897513406,63.400001525878906,63.58000183105469,255.233,2.41,114.6756,0.0015773614568321,0.0,0.0,2.41
2019-04-17,1272.199951171875,1273.5,1271.5999755859375,1273.5,308,-0.0003143363364267,1272.5999755859375,1286.800048828125,1290.5999755859375,1309.0999755859375,1297.0999755859375,1289.9000244140625,1289.05712890625,13.98212156379016,0.0065868864969172,1271.9000244140625,63.7599983215332,-0.0045277863607634,64.05000305175781,63.88999938964844,255.233,2.42,114.5141,-0.0014083205145646,0.0099999999999997,0.0,2.42
